function,metric
gpsw_dec_sim_worst,1.2210917972276558
gpsw_dec_sim_worst,0.0
gpsw_dec_sim_worst,1.2197447814461289
gpsw_dec_sim_worst,1.220112944866221
gpsw_dec_sim_worst,1.2235752906484756
gpsw_dec_sim_worst,1.2223418239090194
gpsw_dec_sim_worst,1.220655779937905
gpsw_dec_sim_worst,1.219891891363592
gpsw_dec_sim_worst,1.219139515517483
gpsw_dec_sim_worst,1.221290274701187
gpsw_dec_sim_worst,1.2226089037540901
gpsw_dec_sim_worst,1.2215394454697732
gpsw_dec_sim_worst,1.2197571645511516
gpsw_dec_sim_worst,0.0
gpsw_dec_sim_worst,1.2197194280475405
gpsw_dec_sim_worst,1.2197096954534479
gpsw_dec_sim_worst,1.2199447774307592
gpsw_dec_sim_worst,1.2199986374626555
gpsw_dec_sim_worst,1.21908609035114
gpsw_dec_sim_worst,1.2234340030037738
gpsw_dec_sim_worst,0.0
